,titleId,title,titleType,originalTitle,startYear,runtimeMinutes,genres,moyenneVote,NombreVotes
77939,tt0417056,Pledge This: Panique à la fac!,movie,Pledge This!,2006.0,91.0,Comedy,,
77944,tt0417100,Résidence Mozart,movie,"Voisins, voisines",2005.0,92.0,Comedy,,
77945,tt0417100,"Voisins, voisines",movie,"Voisins, voisines",2005.0,92.0,Comedy,,
77947,tt0417148,Des serpents dans l'avion,movie,Snakes on a Plane,2006.0,105.0,"Action,Adventure,Crime",,
77951,tt0417191,Ils sont parmi nous,tvMovie,They Are Among Us,2004.0,99.0,"Sci-Fi,Thriller",,
77956,tt0417238,Le videur,short,Le videur,1995.0,5.0,"Comedy,Short",,
77990,tt0417559,La cuisine de maman,short,La cuisine de maman,1999.0,11.0,"Comedy,Short",,
77992,tt0417603,2 cloches dans la neige,movie,2 cloches dans la neige,1977.0,85.0,Comedy,,
78001,tt0417658,Factotum,movie,Factotum,2005.0,94.0,"Comedy,Drama,Romance",,
78005,tt0417720,Gode Save the Gouine,short,Gode Save the Gouine,2002.0,4.0,"Animation,Musical,Short",,
78007,tt0417745,Headspace,movie,Headspace,2005.0,89.0,"Horror,Mystery,Sci-Fi",,
78008,tt0417751,Un secret pour tous,movie,Her Minor Thing,2005.0,91.0,"Comedy,Romance",,
78014,tt0417844,The Challenge,movie,Kampfansage - Der letzte Schüler,2005.0,102.0,"Action,Sci-Fi",,
78015,tt0417907,Mauvaises influences,movie,Little Athens,2005.0,103.0,"Comedy,Crime,Drama",,
78019,tt0417935,L'amour trois étoiles,tvMovie,Mai storie d'amore in cucina,2004.0,95.0,Comedy,,
78021,tt0417943,Manticore : Les Jumeaux légendaires,tvMovie,Manticore,2005.0,88.0,"Action,Adventure,Fantasy",,
78041,tt0418106,Robot Bastard!,short,Robot Bastard!,2002.0,17.0,"Action,Comedy,Sci-Fi",,
78065,tt0418315,"Trois filles, trois mariages, un tour du monde!",tvMovie,Wedding Daze,2004.0,88.0,"Comedy,Family",,
78071,tt0418455,Les pommes d'Adam,movie,Adams æbler,2005.0,94.0,"Comedy,Crime,Drama",7.7,56856.0
78072,tt0418455,Adam's Apples,movie,Adams æbler,2005.0,94.0,"Comedy,Crime,Drama",7.7,56856.0
78076,tt0418577,Bordel et mardi,short,Bordel et mardi,2000.0,5.0,"Comedy,Short",,
78077,tt0418586,Absolution in love - The Cake Eaters,movie,The Cake Eaters,2007.0,86.0,"Comedy,Drama,Romance",,
78079,tt0418608,Cosmocrator,short,Cosmocrator,2000.0,11.0,"Comedy,Short",,
78089,tt0418669,Et tu récolteras ce que tu as semé...,short,Et tu récolteras ce que tu as semé...,1998.0,7.0,"Comedy,Short",,
78090,tt0418675,Le dernier poisson,short,Fang des Lebens,2004.0,22.0,"Comedy,Drama,Short",,
78096,tt0418771,Johnny Moutarde,short,Johnny Moutarde,2000.0,7.0,"Comedy,Short",,
78097,tt0418778,Infection,movie,Kansen,2004.0,98.0,"Drama,Horror,Sci-Fi",,
78100,tt0418819,Le Territoire des morts,movie,Land of the Dead,2005.0,93.0,"Horror,Sci-Fi,Thriller",,
78105,tt0418856,Maman t'aime,short,Mama hat dich lieb,2002.0,30.0,"Comedy,Short",,
78117,tt0419073,Princesse,movie,Princess,2006.0,82.0,"Action,Animation,Drama",,
78120,tt0419146,Soap,movie,En soap,2006.0,104.0,"Comedy,Drama",,
78126,tt0419211,Tout spliques étaient les Borogoves,tvMovie,Tout spliques étaient les Borogoves,1970.0,75.0,"Action,Adventure,Family",,
78135,tt0419287,Les joies du baby-sitting,tvMovie,Zwei Männer und ein Baby,2004.0,90.0,"Comedy,Drama",,
78177,tt0419695,Do You Have the Shine?,short,Do You Have the Shine?,2003.0,5.0,"Animation,Short",,
78178,tt0419704,Les Folles Aventures De Rucio,movie,Donkey Xote,2007.0,90.0,"Adventure,Animation,Comedy",,
78180,tt0419706,Doom,movie,Doom,2005.0,105.0,"Action,Horror,Sci-Fi",,
78191,tt0419793,Handicap,short,Handicap,2004.0,8.0,"Comedy,Romance,Short",,
78194,tt0419818,Homolulu Show,short,The Homolulu Show,2004.0,1.0,"Comedy,Short",,
78200,tt0419843,In the Land of Women,movie,In the Land of Women,2007.0,97.0,"Comedy,Drama,Romance",,
78203,tt0419909,La mise finale,tvMovie,The Last Casino,2004.0,92.0,"Comedy,Drama",,
78204,tt0419946,The Marine,movie,The Marine,2006.0,92.0,"Action,Comedy,Drama",,
78213,tt0419984,Monsieur Woodcock,movie,Mr. Woodcock,2007.0,87.0,"Comedy,Romance,Sport",,
78214,tt0419989,Papa à plein temps,tvMovie,Der Mustervater - Allein unter Kindern,2004.0,92.0,Comedy,,
78224,tt0420076,"Pokémon : Jirachi, le génie des vœux",movie,Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi,2003.0,81.0,"Action,Adventure,Animation",,
78226,tt0420087,The Last Show,movie,A Prairie Home Companion,2006.0,105.0,"Comedy,Drama,Music",,
78228,tt0420097,Prozac tango,short,Prozac tango,2015.0,19.0,"Comedy,Short",,
78234,tt0420206,Summer Storm,movie,Sommersturm,2004.0,98.0,"Comedy,Drama,Romance",7.2,14742.0
78240,tt0420238,La Légende de Despereaux,movie,The Tale of Despereaux,2008.0,93.0,"Adventure,Animation,Comedy",,
78242,tt0420241,Tattoo Chase,movie,The Tattoo Chase,1989.0,83.0,"Adventure,Comedy",,
78244,tt0420255,Au bout du tunnel,tvMovie,Der Todestunnel - Nur die Wahrheit zählt,2005.0,95.0,"Action,Drama",,
78279,tt0420555,Combien tu m'aimes?,movie,Combien tu m'aimes?,2005.0,95.0,"Comedy,Drama,Romance",,
78280,tt0420555,Combien tu gagnes?,movie,Combien tu m'aimes?,2005.0,95.0,"Comedy,Drama,Romance",,
78281,tt0420560,Katya - Victime de la mode,tvMovie,Confessions of a Sociopathic Social Climber,2005.0,96.0,"Comedy,Romance",,
78292,tt0420627,L'été de mes 17 ans,movie,17 sui de tian kong,2004.0,88.0,"Comedy,Romance",,
78299,tt0420683,Marions-les,tvMovie,I Do (But I Don't),2004.0,97.0,"Comedy,Drama,Romance",,
78306,tt0420757,Agent de stars,movie,Man About Town,2006.0,96.0,"Comedy,Drama",,
78313,tt0420808,Obras,short,Obras,2004.0,12.0,"Animation,Short",,
78320,tt0420826,La Traversée du pôle nord par le camarade Tchkalov,short,Perekhod tovarishcha Chkalova cherez severnyy polyus,1990.0,24.0,"Comedy,Short",,
78334,tt0420980,Un homme presque idéal,tvMovie,Un homme presque idéal,2004.0,89.0,Comedy,,
78347,tt0421121,Le Gardien des enfers,tvMovie,Cerberus,2005.0,92.0,"Action,Adventure,Fantasy",,
78348,tt0421121,Cerberus,tvMovie,Cerberus,2005.0,92.0,"Action,Adventure,Fantasy",,
78349,tt0421121,Cerberus : Le Gardien de l'enfer,tvMovie,Cerberus,2005.0,92.0,"Action,Adventure,Fantasy",,
78354,tt0421237,The Ninja Blade,movie,Royal Kill,2009.0,90.0,"Action,Thriller",,
78357,tt0421245,La séparation,short,The Separation,2003.0,9.0,"Animation,Drama,Horror",,
78412,tt0421711,Belle Grand Mère - 'La Trattoria',tvMovie,Belle Grand Mère - 'La Trattoria',2003.0,90.0,Comedy,,
78413,tt0421711,Belle Grand-Mère 2,tvMovie,Belle Grand Mère - 'La Trattoria',2003.0,90.0,Comedy,,
78418,tt0421729,Big Mamma 2,movie,Big Momma's House 2,2006.0,99.0,"Comedy,Crime",,
78436,tt0421974,Les Chevaliers du ciel,movie,Les chevaliers du ciel,2005.0,102.0,"Action,Adventure,Drama",,
78441,tt0421994,Imagine Me & You,movie,Imagine Me & You,2005.0,90.0,"Comedy,Drama,Romance",,
78443,tt0422000,La comédie de Sacha Guitry,tvMovie,La comédie de Sacha Guitry,1994.0,58.0,"Biography,Comedy,Documentary",,
78478,tt0422294,La funambule,short,La funambola,2002.0,6.0,"Animation,Short",,
78488,tt0422354,Great Mazinger et Getter Robot G - le Sacrifice Ultime,short,Gurêto Majingâ tai Gettâ Robo Ji: Kûchû Dai-Gekitotsu,1975.0,30.0,"Action,Animation,Sci-Fi",,
78489,tt0422360,"Goldorak, Getter Robot G et Great Mazinger contre le Dragonosaure",short,"Gurendaizâ, Gettâ Robo jî, Gurêto Majingâ - Kessen! Daikaijû",1976.0,31.0,"Action,Adventure,Animation",,
78493,tt0422401,Butcher : La Légende de Victor Crowley,movie,Hatchet,2006.0,93.0,"Comedy,Horror,Thriller",,
78495,tt0422428,L'homme de mon choix,tvMovie,L'homme de mon choix,2004.0,90.0,"Comedy,Drama",,
78502,tt0422466,L'impromptu de Versailles,tvMovie,L'impromptu de Versailles,1999.0,62.0,Comedy,,
78519,tt0422573,Farce anthropo-cynique,short,Kenju giga,1970.0,8.0,"Animation,Short",,
78536,tt0422774,On arrête quand?,movie,Are We Done Yet?,2007.0,92.0,"Comedy,Family",,
78548,tt0422861,The Oh in Ohio,movie,The Oh in Ohio,2006.0,88.0,"Comedy,Drama,Romance",,
78550,tt0422875,Oira sukeban,movie,Oira sukeban,1992.0,60.0,"Action,Animation,Comedy",,
78551,tt0422911,Le Héros en pantoufles,short,Pantoffelhelden,2004.0,8.0,"Animation,Short",,
78558,tt0422981,Demoiselles,movie,Pusinky,2007.0,90.0,"Comedy,Drama",,
78564,tt0423005,Les précieuses ridicules,tvMovie,Les précieuses ridicules,1997.0,60.0,Comedy,,
78584,tt0423294,Les rois de la glisse,movie,Surf's Up,2007.0,85.0,"Adventure,Animation,Comedy",,
78587,tt0423310,La fiancée syrienne,movie,The Syrian Bride,2004.0,97.0,"Comedy,Drama",,
78603,tt0423409,Tournage dans un jardin anglais,movie,A Cock and Bull Story,2005.0,94.0,Comedy,,
78611,tt0423444,"Un vrai bonheur, le film",movie,"Un vrai bonheur, le film",2005.0,83.0,Comedy,,
78614,tt0423474,Venus & Vegas,movie,Venus & Vegas,2010.0,95.0,"Action,Comedy,Crime",,
78616,tt0423480,Vie et mort d'un instant d'ennui,short,Vie et mort d'un instant d'ennui,2003.0,5.0,"Comedy,Short",,
78646,tt0423811,Amant de mes rêves,tvMovie,Amant de mes rêves,2002.0,90.0,Comedy,,
78648,tt0423814,L'amour aux trousses,movie,L'amour aux trousses,2005.0,93.0,"Comedy,Crime,Romance",,
78652,tt0423841,Au suivant !,movie,Au suivant!,2005.0,90.0,"Comedy,Drama,Romance",,
78658,tt0423868,Sommeil amer,movie,Khab-e talkh,2004.0,88.0,"Comedy,Drama",,
78660,tt0423876,Le bonheur en passant,short,Le bonheur en passant,2003.0,1.0,"Animation,Short",,
78661,tt0423877,Boudu,movie,Boudu,2005.0,104.0,Comedy,,
78663,tt0423914,Zim and Co.,movie,Zim and Co.,2005.0,88.0,Comedy,,
78664,tt0423914,La caisse,movie,Zim and Co.,2005.0,88.0,Comedy,,
78667,tt0423977,Charlie Bartlett,movie,Charlie Bartlett,2007.0,97.0,"Comedy,Drama,Romance",,
78676,tt0424017,Cécile sans paupières,short,Cécile sans paupières,2004.0,8.0,"Animation,Short",,
78677,tt0424018,Dahucapra rupidahu,short,Dahucapra rupidahu,2004.0,7.0,"Animation,Comedy,Documentary",,
78689,tt0424076,Le fabuleux destin de Perrine Martin,short,Le fabuleux destin de Perrine Martin,2003.0,9.0,"Comedy,Short",,
78691,tt0424095,Souris City,movie,Flushed Away,2006.0,85.0,"Action,Adventure,Animation",,
78697,tt0424155,L'homme au sourire figé,short,L'homme au sourire figé,2003.0,10.0,"Animation,Short",,
78699,tt0424187,Deux soeurs et un bébé,tvMovie,Irren ist sexy,2005.0,90.0,Comedy,,
78704,tt0424221,Knock at the Door,short,Knock at the Door,2000.0,4.0,"Animation,Short",,
78715,tt0424261,"À Casablanca, les anges ne volent pas",movie,Al malaika la tuhaliq fi al-dar albayda,2004.0,94.0,"Comedy,Drama",,
78721,tt0424287,Ethan Green,movie,The Mostly Unfabulous Social Life of Ethan Green,2005.0,88.0,"Comedy,Romance",,
78724,tt0424326,One Dollar Curry,movie,One Dollar Curry,2004.0,89.0,Comedy,,
78731,tt0424345,Clerks II,movie,Clerks II,2006.0,97.0,Comedy,7.3,142753.0
78733,tt0424349,Petite routine,short,Petite routine,2004.0,5.0,"Animation,Short",,
78749,tt0424501,Tire-langue,short,Tire-langue,2003.0,7.0,"Animation,Short",,
78750,tt0424510,Touristes? Oh yes!,movie,Touristes? Oh yes!,2004.0,82.0,Comedy,,
78754,tt0424525,Une vie en l'air,movie,Une vie en l'air,2004.0,45.0,Sci-Fi,,
78765,tt0424774,Les aventures de Sharkboy et Lavagirl,movie,The Adventures of Sharkboy and Lavagirl in 3-D,2005.0,93.0,"Action,Adventure,Comedy",,
78766,tt0424774,Les aventures de Shark Boy et Lava Girl,movie,The Adventures of Sharkboy and Lavagirl in 3-D,2005.0,93.0,"Action,Adventure,Comedy",,
78776,tt0424823,Balles de feu,movie,Balls of Fury,2007.0,90.0,"Comedy,Crime,Sport",,
78779,tt0424838,Betrayer,short,Betrayer,2003.0,20.0,"Action,Short",,
78797,tt0424990,L'embrasé,short,L'embrasé,2003.0,12.0,"Comedy,Short",,
78799,tt0424993,Employés modèles,movie,Employee of the Month,2006.0,103.0,"Comedy,Romance",,
78804,tt0425011,Familie Krassnick,short,Familie Krassnick,2002.0,4.0,"Comedy,Short",,
78816,tt0425120,La princesse endormie,short,Ibara hime matawa Nemuri hime,1990.0,22.0,"Animation,Short",,
78817,tt0425123,Et si c'était vrai...,movie,Just Like Heaven,2005.0,95.0,"Comedy,Drama,Fantasy",,
