tconst,moyenneVote,NombreVotes
tt1415889,7.1,25968
tt14164730,8.0,120784
tt14167344,7.7,11447
tt14167390,7.4,13627
tt1416765,8.3,41145
tt14168162,8.4,34331
tt14169960,7.6,78757
tt1417075,7.3,11359
tt14180486,9.5,29248
tt14186672,8.2,54859
tt14190592,7.3,10033
tt14192504,7.6,30068
tt14192814,8.3,22504
tt14208870,7.5,128139
tt1421373,8.3,13077
tt14218830,8.2,44694
tt1422032,7.4,15205
tt14225838,7.6,15997
tt14230458,7.8,341615
tt1423894,7.3,27014
tt1424432,8.5,80657
tt14246406,8.8,18933
tt1424797,7.4,32075
tt1425244,8.1,24158
tt14260836,7.6,28487
tt14261112,7.3,30753
tt14263564,7.3,20028
tt14268898,8.3,22811
tt14269590,7.8,55359
tt14271652,7.6,12231
tt1429449,7.6,33964
tt14295590,7.3,10673
tt1430122,7.5,41622
tt1430587,7.3,16834
tt1430607,7.1,70461
tt14308636,7.1,15710
tt1431045,8.0,1206255
tt1431181,7.4,31652
tt14324650,7.2,21473
tt14331144,7.8,49895
tt1433811,7.5,79148
tt14342824,9.0,48441
tt1434447,7.5,22912
tt1436045,7.5,70285
tt1437358,7.2,48553
tt14376344,7.3,29153
tt14379784,7.6,31151
tt1438298,7.4,20297
tt14392248,9.2,315589
tt1439629,8.5,303353
tt1439741,7.7,19094
tt1440232,7.1,27710
tt1440266,7.6,16359
tt1440292,7.3,98842
tt14402926,7.2,18155
tt14403178,8.0,151565
tt1441109,7.1,46972
tt1441135,7.6,62765
tt14417718,7.7,39335
tt1441912,7.3,36708
tt1441940,7.2,15492
tt1441953,7.2,31257
tt1442065,7.7,19340
tt1442109,7.5,15796
tt1442437,8.5,515694
tt1442449,8.5,266610
tt1442462,8.4,86270
tt1442464,7.7,56737
tt1442550,7.6,11190
tt1444420,9.5,10894
tt1444421,9.8,23491
tt1444429,9.4,10125
tt14444726,7.4,103755
tt14452228,7.3,11822
tt14452776,8.5,269499
tt14459174,7.8,16645
tt1446192,7.2,201477
tt14466018,8.1,16679
tt1447500,7.7,26388
tt1447508,7.4,12977
tt14479078,8.0,14740
tt1449283,7.1,29544
tt14498996,9.1,10865
tt14500884,9.0,107906
tt14500888,8.1,235751
tt14500890,8.3,74220
tt1450746,8.8,27375
tt14512538,7.7,10960
tt1451409,7.6,14431
tt14518284,7.1,11696
tt14518756,8.3,24796
tt14524712,8.1,38739
tt14525192,8.0,20345
tt14525202,7.3,16485
tt14525206,9.2,26382
tt14526270,9.1,27058
tt1453159,8.0,34460
tt14531842,7.7,19021
tt14533970,8.5,12196
tt1453405,7.2,408764
tt14536144,7.3,11876
tt14536160,7.8,13189
tt1453919,9.7,47492
tt1454029,8.1,512840
tt14544192,8.6,57301
tt1454468,7.7,881811
tt14551446,9.3,43417
tt14556072,8.1,11386
tt14556090,8.0,11718
tt14561712,7.3,17754
tt14571480,9.5,12743
tt1457767,7.5,584169
tt1458175,7.3,211618
tt14582876,7.5,11394
tt14586040,8.5,36865
tt14586350,7.5,43733
tt14599438,8.0,11856
tt14614892,7.1,17265
tt1462059,7.1,94883
tt1462220,9.6,10846
tt14626352,7.7,11308
tt14641542,7.7,17830
tt14650074,8.8,123814
tt1465522,7.5,201376
tt14659486,9.4,85506
tt14659496,8.8,62853
tt1466074,8.3,45039
tt14661396,7.6,69466
tt14664414,8.2,47703
tt14671678,7.5,14259
tt14674086,8.3,23042
tt1467635,8.3,13205
tt14681596,7.2,14924
tt14688458,8.1,184612
tt14731254,7.6,15657
tt1474276,7.4,32875
tt1474684,8.4,159197
tt14753612,7.7,17605
tt1475582,9.0,1048044
tt14759574,7.3,14108
tt1476425,7.1,17437
tt1477715,7.2,42548
tt1478839,7.6,42051
tt14799482,7.2,10256
tt1479962,9.4,33555
tt1480055,8.9,60957
tt1480684,8.2,53370
tt14819828,8.1,33787
tt14821150,7.4,10266
tt14824792,7.9,35003
tt14832996,7.4,12008
tt14833612,7.5,21364
tt1483797,7.5,18859
tt14849194,7.9,199719
tt1485796,7.5,330729
tt14859416,7.5,13658
tt1486217,8.6,171531
tt14879018,7.3,17141
tt1488589,7.6,120514
tt14888874,8.7,17370
tt14889190,8.7,14582
tt14889192,7.8,13434
tt1489428,8.6,125166
tt1489887,7.1,136541
tt14899624,7.2,21062
tt1490017,7.7,402135
tt14920160,7.9,15030
tt1492030,7.6,25172
tt1492088,7.2,18604
tt1492179,8.1,34532
tt1492966,8.5,84122
tt1493239,8.3,11521
tt1494772,7.2,30010
tt1495708,7.3,32399
tt14960032,8.8,11916
tt14961016,8.3,107570
tt14961048,7.1,16711
tt14979052,7.7,13333
tt14984112,9.5,16924
tt14986406,9.0,60989
tt14992922,7.1,75657
tt1499666,8.0,20384
tt15005868,7.5,12736
tt15006566,7.5,22951
tt15017118,7.7,24200
tt15026724,8.2,12301
tt1503163,8.4,12828
tt15041140,7.1,11101
tt15041146,8.2,10956
tt15041334,9.3,14899
tt1504320,8.0,721484
tt15046608,8.2,17456
tt15054962,7.7,14913
tt15057062,8.2,10488
tt1506437,8.2,11165
tt15073166,7.1,11176
tt1508238,9.0,16551
tt15085802,7.5,10039
tt1508675,7.2,24588
tt1509004,7.5,11019
tt15097216,8.6,225683
tt15109082,7.7,26036
tt1510938,7.3,32824
tt1511910,9.6,11726
tt15128068,7.4,22546
tt15128088,7.6,11266
tt1513168,8.6,19133
tt15135104,7.5,16895
tt15145764,7.3,35302
tt1515091,7.4,492445
tt1515193,8.1,16479
tt15163002,9.2,27662
tt15163008,9.1,10816
tt15163014,9.2,11814
tt15163018,9.1,13114
tt15163020,9.0,12972
tt15163022,9.1,17341
tt1517451,7.6,436062
tt15180436,8.1,12664
tt1518542,8.9,19281
tt1519931,7.5,42824
tt1520211,8.1,1141482
tt15203646,7.4,25618
tt15215360,8.0,17588
tt15215362,7.5,18237
tt15215364,8.4,17879
tt15215458,7.6,16649
tt15215460,9.2,28315
tt15215462,7.9,17122
tt15222080,8.1,25375
tt15227418,7.1,29896
tt15237910,8.3,11254
tt15239678,8.5,630017
tt15241840,8.5,11667
tt15241844,9.0,16628
tt15242330,8.0,11352
tt15242972,8.4,10502
tt15242980,9.2,20240
tt15242994,8.1,10322
tt15242998,9.5,26557
tt15260794,7.9,12292
tt1526318,8.5,31313
tt15268934,9.2,13916
tt15269884,7.6,18597
tt1527186,7.1,202287
tt1527788,7.7,77951
tt1528116,8.5,29020
tt15282746,8.0,14743
tt1528406,7.9,30399
tt15295490,8.7,17560
tt15301048,7.6,34133
tt15318872,7.1,75382
tt15319556,9.5,13439
tt15320362,7.5,50409
tt1532495,7.3,12574
tt1532503,7.2,96054
tt15327088,8.2,107780
tt1532957,7.1,12851
tt1533117,7.3,13902
tt15333594,8.5,36128
tt1533395,9.1,45699
tt1533435,8.2,18076
tt15339456,7.6,31575
tt15340724,7.4,12487
tt1534360,8.6,40742
tt1535002,8.3,10068
tt1535109,7.8,507801
tt15351648,7.2,15663
tt15358446,7.5,20933
tt15384586,8.2,15169
tt15387948,8.9,17244
tt15392100,8.0,12203
tt15398776,8.3,890585
tt15399640,7.4,14101
tt1540125,9.5,22412
tt1540133,7.3,98971
tt15421858,7.5,10298
tt15423196,9.7,18717
tt1542344,7.5,413891
tt15427980,7.3,11282
tt15433956,7.7,29338
tt15434074,7.3,31176
tt15435876,8.6,194431
tt15441160,7.5,10499
tt15469618,8.2,49508
tt15477488,8.3,50684
tt15477556,7.3,13532
tt1548850,8.2,110451
tt15496376,9.7,43169
tt15496380,8.5,33188
tt15496390,8.7,31176
tt15496392,8.9,31131
tt15496430,9.3,32551
tt15496432,9.2,31034
tt15496436,9.3,32650
tt15496440,9.7,40397
tt15501640,8.2,48716
tt1550312,7.3,17081
tt1551632,7.7,39740
tt1552112,7.4,15442
tt15523010,7.9,29260
tt1553644,8.4,17410
tt1554091,7.2,16851
tt1555149,8.0,89535
tt15567174,7.9,125633
tt15571732,7.2,76678
tt15576504,7.6,15444
tt1558250,7.6,11180
tt1558877,7.5,14247
tt1559549,7.4,24819
tt1560139,7.5,30673
tt1560747,7.1,192187
tt15614372,8.6,15671
tt1561755,8.2,97765
tt1562872,8.2,90438
tt15654262,7.5,26428
tt15654328,7.2,67448
tt1566648,7.4,11713
tt1567233,7.7,12845
tt1567432,7.7,171211
tt1567448,7.4,39838
tt15677150,8.1,100088
tt1568322,9.4,37061
tt1568346,7.8,513648
tt1568911,7.2,169517
tt1568921,7.6,111238
tt1569923,8.0,70906
tt1570728,7.4,591908
tt15716776,7.5,20766
tt15732324,7.5,44823
tt15747172,7.3,74213
tt15747176,9.3,64464
tt15747178,9.0,51815
tt15765670,7.9,18748
tt15771446,8.6,11210
tt1577256,8.7,10388
tt1578118,9.2,10431
tt1578873,7.4,183823
tt1582350,7.8,37211
tt1582457,7.9,55270
tt1582519,7.6,10498
tt1583607,7.4,16693
tt15837600,7.2,47521
tt1584016,7.1,44126
tt1586680,8.5,310750
tt15875168,7.9,16355
tt1587669,7.1,20790
tt1587678,7.8,40944
tt1587707,7.9,69988
tt1588170,7.8,156377
tt1588337,7.2,16490
tt15893750,7.2,14716
tt1589921,9.2,33118
tt1590089,7.7,43639
tt1590961,7.2,16737
tt1591786,9.3,13767
tt1592154,7.7,55112
tt1592303,8.0,10009
tt1593756,7.6,12923
tt15939754,7.9,17054
tt15944428,7.5,12635
tt1595680,7.5,27475
tt1595859,7.7,51672
tt1595996,9.8,14786
tt1596343,7.3,420644
tt1596363,7.8,511269
tt15980138,8.0,11909
tt1598754,8.3,47437
tt1600194,7.4,80985
tt1600199,7.6,14674
tt1602620,7.9,108300
tt16026746,8.7,44917
tt16027074,7.5,13567
tt16030542,7.4,59410
tt1605783,7.6,461509
tt1606375,8.7,234696
tt1606384,7.6,13087
tt1606392,7.1,55836
tt1606610,8.8,15706
tt16098700,7.1,14348
tt1610452,7.2,18799
tt1610527,8.1,57776
tt16116174,8.0,48808
tt1613750,7.1,53367
tt1614989,7.5,109384
tt1615147,7.1,152959
tt1615186,8.6,28416
tt1615187,8.4,28144
tt1615550,7.9,53389
tt1615551,8.4,27762
tt1615552,9.5,38227
tt1615553,9.7,43589
tt1615554,8.2,28260
tt1615555,8.5,27581
tt1615556,9.3,31872
tt1615557,8.7,28323
tt1615558,8.4,27866
tt1615919,8.1,42153
tt1615944,9.6,39061
tt16173690,9.0,33346
tt1618952,8.1,10680
tt1619856,8.2,10649
tt1620446,8.0,20696
tt1620933,8.2,39045
tt1621748,7.9,11416
tt1622696,7.8,13213
tt16227014,7.6,15768
tt16227240,8.0,12105
tt1625150,7.1,10467
tt1626038,8.3,17193
tt1626753,9.7,12528
tt1627712,9.6,12106
tt16277242,7.8,161835
tt1628033,8.7,132481
tt1628064,8.6,20659
tt1628065,8.2,18937
tt1628066,8.5,18513
tt1628067,8.1,17814
tt1628068,8.6,19388
tt16283804,8.1,59577
tt1629391,7.2,10981
tt16294384,7.5,35144
tt16296870,8.5,26566
tt1629715,7.4,19263
tt1629757,7.1,35412
tt1630029,7.5,533952
tt1631867,7.9,772339
tt1632479,8.3,22447
tt1632547,7.1,15305
tt1632701,8.4,514932
tt1634013,8.1,13415
tt1634549,8.3,10777
tt16358384,8.0,98164
tt16358420,8.7,29302
tt16358754,7.1,17184
tt1637574,8.2,25320
tt1637727,8.3,129066
tt1638002,7.1,162636
tt1638355,7.2,346943
tt1639109,7.6,17102
tt1639426,8.1,48537
tt1640680,7.4,10555
tt1640719,7.2,18271
tt1641247,7.5,16870
tt1641384,8.6,48604
tt16418808,7.4,39117
tt16419074,7.4,183960
tt16428256,7.6,53627
tt16447750,8.1,12489
tt1645089,8.2,81254
tt1646959,7.2,18302
tt1646971,7.8,381486
tt1648163,9.4,18933
tt16491682,7.3,13922
tt16492678,8.5,32186
tt1649419,7.5,255853
tt1650048,7.6,22757
tt1653665,7.1,30801
tt1655441,7.2,220051
tt1655442,7.8,252249
tt1659337,7.9,570707
tt1660055,8.2,20265
tt1661420,7.3,15937
tt1662557,7.4,10189
tt1663202,8.0,911347
tt1663676,7.5,46383
tt1664529,7.9,30151
tt1664530,9.0,30741
tt1664894,7.4,18271
tt1665071,8.9,34902
tt1668191,7.4,38051
tt1668200,7.5,18266
tt1668746,8.6,45900
tt1670345,7.2,737963
tt1672723,7.3,39310
tt16747572,9.0,10621
tt1674773,7.1,12272
tt1675192,7.3,112426
tt1675434,8.5,978149
tt1677720,7.4,516993
tt1680136,7.1,12013
tt1682181,7.3,10623
tt1683084,9.2,34140
tt1683085,9.6,40551
tt1683086,9.7,47996
tt1683087,9.5,36633
tt1683088,9.9,85966
tt1683089,8.2,28413
tt1683090,8.0,28942
tt1683091,8.5,27490
tt1683092,8.6,27544
tt1683093,8.4,27782
tt1683094,8.8,28765
tt1683095,9.3,32273
tt1683096,8.9,29241
tt1683526,7.7,105628
tt1684226,7.9,38712
tt1685401,7.1,16970
tt1685471,8.3,15174
tt16867040,8.1,28881
tt1687247,7.6,15687
tt1690953,7.3,444231
tt1692190,7.6,12997
tt1692486,7.1,135870
tt1693592,8.2,22773
tt1694423,7.2,10324
tt1695360,8.3,145051
tt16957590,8.2,17203
tt16968450,7.4,80414
tt16969708,7.7,20890
tt16972222,9.5,12964
tt1699748,8.3,57952
tt1699759,8.7,18480
tt17008706,9.4,10325
tt17009710,7.6,174936
tt1701991,7.2,10288
tt1702014,7.9,28684
tt1702042,8.3,35112
tt1703925,7.8,45039
tt17041964,7.7,31614
tt1705772,7.7,17109
tt1705786,7.3,20086
tt1706601,8.9,15039
tt1706620,7.1,406820
tt1707386,7.5,354480
tt17073864,9.0,12327
tt1708446,8.2,13984
tt1710308,8.5,66718
tt1712064,9.1,23207
tt1714204,7.5,23470
tt1714210,7.6,33786
tt1714915,7.2,111846
tt17163896,9.4,10137
tt17163970,7.5,35063
tt1722512,7.2,15358
tt1723760,7.2,11018
tt1723811,7.2,211503
tt1723816,7.4,80297
tt1726839,7.8,16793
tt1727388,7.4,160358
tt17277218,9.7,84369
tt1727824,7.9,622608
tt17337688,9.6,11860
tt1733785,8.6,80997
tt1734110,7.2,12659
tt1734135,8.4,20455
tt1734537,7.9,11629
tt1736633,7.6,31189
tt1740299,7.9,117245
tt1741256,7.2,33468
tt1742683,7.2,20150
tt1743904,7.3,10707
tt1745960,8.2,775400
tt1748122,7.8,374757
tt1749004,7.5,10440
tt17491088,8.0,80237
tt17505964,9.8,87932
tt1751105,7.7,24298
tt17513352,8.6,17937
tt1751634,7.7,185036
tt17521746,9.7,27458
tt17524566,7.7,18780
tt17526714,7.3,304925
tt1753383,7.3,83220
tt17543592,7.7,24497
tt1754656,7.6,69049
tt1756476,7.4,14508
tt1756750,7.2,17265
tt1758429,8.5,150215
tt1758589,7.5,24506
tt1758772,7.7,26696
tt17592606,8.6,13985
tt17594170,9.8,86455
tt1759761,8.4,68280
tt1760967,7.1,11429
tt17632862,7.5,28543
tt1764429,8.7,17394
tt17677860,7.7,80565
tt1772250,7.3,48107
tt1772341,7.7,479676
tt1772398,7.1,11286
tt1772424,7.4,13838
tt1772925,7.8,38927
tt1773185,8.2,12552
tt1775926,8.8,11475
tt1777034,7.3,13547
tt1778108,8.0,12141
tt1780441,7.8,23971
tt1781069,8.1,18884
tt1784575,7.3,13368
tt1787988,7.3,46936
tt1790548,8.5,17286
tt1790885,7.4,330401
tt17921714,8.4,14367
tt1795096,8.8,34872
tt1795702,7.2,14906
tt1796960,8.3,369511
tt1797404,7.4,26893
tt1797530,8.7,22552
tt1798188,7.4,56083
tt1798243,7.4,19841
tt1798274,7.3,19318
tt1798684,7.3,268726
tt1798709,8.0,701621
tt1799631,7.4,16161
tt1800241,7.2,509821
tt1800763,9.0,26275
tt1804262,8.4,15203
tt1804263,8.5,15546
tt1804264,9.1,18885
tt1804265,9.2,20408
tt1804266,7.9,15843
tt1804267,8.3,15722
tt1804268,7.5,15281
tt1804269,8.0,15355
tt1804270,7.6,14983
tt1804271,9.3,21809
tt1804272,8.2,15223
tt1804273,8.2,14710
tt1805297,7.1,10841
tt1806234,9.0,29890
tt1806725,9.7,44536
tt1807950,7.2,20145
tt1808223,7.4,26273
tt1809398,7.2,190795
tt1810683,7.3,24592
tt1813757,7.8,11409
tt1814884,9.3,35604
tt1815138,7.5,10513
tt1815240,8.7,12868
tt1816518,7.8,23295
tt1817007,9.3,11096
tt1817273,7.3,299661
tt1819022,7.1,10064
tt1819509,7.3,41638
tt18211918,9.0,31707
tt1821284,9.7,51387
tt1821480,8.1,67746
tt1821549,7.7,126203
tt1821593,7.3,24718
tt1821681,7.3,43723
tt1821700,7.4,30056
tt18228732,8.1,13736
tt18233708,9.5,15339
tt18233714,9.2,10604
tt18247152,7.7,16673
tt1824873,9.7,45590
tt18249282,8.6,10842
tt1825133,7.7,18569
tt1825683,7.3,874339
tt1825918,7.4,14495
tt1826805,7.1,21897
tt1826940,7.8,255454
tt18271344,7.7,13949
tt18271346,7.6,14365
tt18271348,8.6,15656
tt18271350,8.7,15458
tt18271352,9.4,28005
tt1827487,7.8,52180
tt1827512,7.4,29075
tt1828327,7.5,39053
tt18286830,8.5,25341
tt1829962,8.5,43444
tt1829963,8.6,41368
tt1829964,9.0,43106
tt1830379,8.4,44524
tt1830404,9.7,50843
tt1830617,7.9,135857
tt18306264,9.6,11244
tt1831164,9.0,99710
tt1832045,7.6,13599
tt1832382,8.3,269246
tt18327540,8.4,25715
tt1832979,7.7,58323
tt1833197,9.8,19960
tt1833285,8.1,18674
tt18335752,8.3,81776
tt18347622,7.3,63204
tt1836037,8.3,42037
tt1837492,7.4,328645
tt1837576,7.7,81793
tt18376122,7.2,13520
tt1837642,7.8,127412
tt1837654,7.3,49434
tt1837862,9.1,42536
tt1837863,9.1,43007
tt1837864,8.9,40324
tt1839492,7.2,107182
tt1839494,7.1,17821
tt1839558,9.1,17694
tt1839578,8.5,198049
tt1839596,7.8,52584
tt1839683,7.8,21790
tt18412256,7.1,247763
tt18412610,8.6,25454
tt1842127,7.3,10542
tt1843230,7.7,242878
tt1843678,8.0,11725
tt1843866,7.7,934814
tt1844624,7.9,354573
tt1844923,8.2,24167
tt1847731,7.4,22861
tt18482892,7.6,10625
tt18484352,9.1,27973
tt1848902,7.4,23818
tt1850374,7.2,10840
tt1851397,9.4,49292
tt1851398,9.6,56863
tt1853728,8.5,1790957
tt1854513,7.5,11922
tt18546730,7.1,28687
tt18550140,7.3,29671
tt1855199,7.6,281224
tt1856010,8.6,546837
tt1856101,8.0,713473
tt18568902,8.3,11478
tt1860357,7.1,191528
tt1865505,8.0,65777
tt1865718,8.9,156704
tt1866249,7.2,44530
tt18687124,7.9,17561
tt1869454,8.0,118904
tt1870479,8.6,130289
tt1872194,7.4,213669
tt1876277,7.1,22929
tt1877368,8.6,14218
tt1877514,9.1,31401
tt1877830,7.8,870808
tt1877832,7.9,770103
tt1877889,7.9,16479
tt1878870,7.3,146160
tt18816518,7.1,20305
tt1883092,8.4,33991
tt18856536,9.5,33168
tt1888075,7.8,30854
tt18923754,8.2,60117
tt18925452,7.1,19484
tt18926162,8.0,14905
tt18953204,9.6,42462
tt1895587,8.1,518744
tt18970124,7.1,14048
tt1898069,7.6,96099
tt1899353,7.6,224329
tt19064880,8.2,16880
tt19072562,8.0,11229
tt1907668,7.3,387120
tt1909015,8.9,28091
tt1910272,8.8,82749
tt1912398,7.1,73141
tt1913273,8.1,17153
tt1921149,7.1,23317
tt19231492,7.7,63548
tt1924396,7.8,133227
tt1925421,7.3,15606
tt1926313,7.6,23214
tt1928116,8.2,15391
tt1931533,7.1,281364
tt1932767,7.4,28957
tt1934231,7.6,33495
tt1935156,8.0,28765
tt1935179,7.4,194601
tt1936532,7.8,16828
tt1937113,8.1,20475
tt1937149,7.6,76085
tt1942612,9.4,43108
tt1942613,8.3,28913
tt1942614,9.6,42236
tt1942683,8.4,47528
tt1942884,7.6,21567
tt1943524,7.7,18076
tt19500164,7.5,56792
tt19500224,7.2,18785
tt1950186,8.1,522746
tt1951264,7.5,747892
tt1954347,7.6,65267
tt1954470,8.2,107548
tt1954701,7.3,17939
tt1956017,7.4,10986
tt1957945,7.8,17550
tt1958961,7.9,33509
tt1961675,7.1,11197
tt1964624,7.3,35221
tt19653180,7.9,16742
tt19655884,8.9,12550
tt1966604,7.4,51791
tt1971833,8.6,38115
tt1972663,7.3,17704
tt1973692,8.1,10559
tt19760052,7.4,17981
tt19770238,7.6,114424
tt1979319,7.4,30157
tt1979320,8.1,534466
tt1979376,7.6,297487
tt1980929,7.4,171935
tt19811010,8.2,12398
tt19811660,9.7,77550
tt1981558,8.3,27618
tt1981677,7.1,340977
tt1983079,8.6,33606
tt1984119,8.3,28646
tt19853258,8.1,16945
tt1985443,7.9,30363
tt19854762,7.4,80403
tt19868314,7.6,14807
tt19883634,7.1,12803
tt1988386,8.2,18477
tt19885626,7.6,24279
tt1996310,7.1,16266
tt1998372,7.5,39156
tt2005151,7.1,277962
tt2006374,7.5,11212
tt2006421,8.3,11649
tt2006890,9.2,16718
tt2010914,7.5,10738
tt2011109,7.1,11488
tt2011970,8.7,17371
tt2011971,7.5,21547
tt2013293,7.8,106419
tt2014338,7.6,13808
tt2015381,8.0,1317285
tt2017109,8.4,135794
tt20192958,7.1,12652
tt20192968,8.7,17631
tt20193098,7.5,12648
tt20215234,7.4,183063
tt2022713,7.3,18567
tt20234568,8.4,14979
tt20236974,9.5,20240
tt20239370,7.6,11281
tt20239438,7.2,10534
tt20239442,8.1,16883
tt2024519,7.7,44434
tt2024544,8.1,764652
tt20247352,7.4,43416
tt2025526,7.1,13060
tt20256528,8.1,46694
tt2027128,7.4,38068
tt2028530,8.0,11240
tt20285780,8.0,14590
tt2036416,7.5,12069
tt20419694,8.5,15138
tt2042568,7.4,167942
tt20449048,8.2,10578
tt2049116,8.6,47498
tt2050064,7.7,12003
tt2051178,8.2,15976
tt2053425,7.4,71884
tt2053463,7.1,201228
tt20560404,7.3,17569
tt20561198,7.7,32758
tt2057392,7.3,94097
tt2058107,7.1,43673
tt2058303,7.8,20424
tt2059255,7.4,26722
tt20600980,7.1,36061
tt20603308,9.8,14368
tt20603310,9.7,12189
tt2060963,9.8,14328
tt2061702,7.8,23637
tt2066051,7.3,203604
tt2069318,8.3,36154
tt2069319,8.6,34757
tt2069441,7.4,21841
tt2070135,8.7,35720
tt2070649,8.0,24764
tt2071613,7.2,12032
tt2071645,7.4,93380
tt2072227,7.2,10708
tt20723374,8.1,40286
tt2074658,8.6,34921
tt2077823,7.6,29953
tt2077886,8.8,10415
tt2080374,7.2,183354
tt2081647,9.2,37554
tt2082180,7.7,11974
tt2082197,8.1,90034
tt2084342,9.7,60990
tt2084712,7.3,17260
tt2084970,8.0,853142
tt20850406,8.5,75561
tt2085059,8.7,692691
tt2085238,8.9,36395
tt2085239,8.8,35349
tt2085240,8.6,34840
tt20859920,8.7,23028
tt20863760,7.3,31544
tt20866202,7.6,12210
tt20869502,8.6,33246
tt20873118,8.1,10710
tt2089049,8.0,68334
tt2089050,8.5,70762
tt2089051,7.6,68326
tt20918700,9.7,11040
tt2092588,9.0,35616
tt2094262,7.9,80359
tt2096673,8.1,867192
tt20969586,7.6,78877
tt2097298,7.4,44518
tt2098220,9.0,163699
tt2099034,7.4,10034
tt2100976,8.6,49182
tt2101473,7.2,43231
tt21027780,7.3,33054
tt21027866,7.4,22270
tt21030032,8.3,12353
tt2103085,7.4,38818
tt2103188,9.4,78463
tt2103281,7.6,499963
tt21056886,8.6,29859
tt21057450,7.6,15020
tt21059520,7.3,23639
tt21064584,7.6,104861
tt2106476,8.3,388046
tt2107527,8.8,17497
tt21088136,7.1,12334
tt2112281,7.5,19729
tt2112510,9.3,42386
tt2112999,8.3,10467
tt21151972,8.9,10712
tt21151974,9.9,40007
tt21152028,9.0,10692
tt21152030,9.0,10700
tt21152034,9.1,10666
tt21152036,9.4,13121
tt21152038,9.4,14330
tt21152040,9.5,23609
tt21192142,7.6,71274
tt2119532,8.1,637219
tt21209804,7.6,12301
tt21209876,8.6,76101
tt2121382,7.2,70457
tt21217912,7.4,22712
tt2125435,7.2,85926
tt2125608,8.2,74741
tt2125666,7.1,13899
tt2126154,8.3,12111
tt21262240,7.2,19073
tt21263178,7.2,10012
tt21279678,9.0,44417
tt2130321,7.9,11279
tt21344706,8.1,37141
tt2134715,9.4,12212
tt21357476,8.4,13521
tt21357478,8.3,11178
tt21357480,9.0,10928
tt21357482,8.7,10935
tt21357484,8.0,10528
tt21357486,8.6,12360
tt21357488,8.9,10241
tt21357640,9.4,58703
tt2137109,7.9,39449
tt2140203,8.1,52193
tt2140373,7.5,172951
tt2140465,7.6,30233
tt2140479,7.3,355585
tt2140553,9.7,83677
tt2149175,8.4,117427
tt2150209,8.0,11659
tt2155025,8.5,20208
tt21599650,8.5,10840
tt21621494,8.0,10615
tt21626284,8.3,51338
tt21626774,7.1,25382
tt2164430,7.7,16938
tt2166834,8.3,59158
tt2167266,7.1,32451
tt2169080,7.9,18721
tt2170584,7.6,14050
tt2170593,7.2,110950
tt2172103,7.3,22405
tt2172935,7.1,18493
tt2175563,7.9,19757
tt2176165,7.5,20130
tt2177461,7.8,69608
tt2177489,7.3,22205
tt2177843,7.2,10480
tt2178470,7.3,55124
tt2178772,8.4,34267
tt2178782,8.6,36973
tt2178784,9.9,130167
tt2178788,8.9,35906
tt2178796,9.1,39325
tt2178798,9.5,46778
tt2178802,8.7,34672
tt2178806,8.9,34913
tt2178812,8.7,35245
tt2178814,8.6,34178
tt2178941,7.2,16645
tt2179116,7.1,86015
tt2179121,7.3,19280
tt2179136,7.3,550675
tt21800162,7.7,15979
tt2180477,7.8,17638
tt2181831,8.2,18261
tt21819228,7.7,18582
tt2181931,7.8,40800
tt21823606,7.1,97313
tt2183404,8.3,28292
tt2183641,8.1,23381
tt21837726,7.4,11965
tt21867434,7.3,56224
tt2187153,8.1,39851
tt21874396,7.1,14847
tt2188671,8.1,121694
tt2189461,7.9,81848
tt2189771,8.8,32764
tt2190152,7.4,10656
tt21906238,7.9,14259
tt21912342,8.2,40228
tt21916016,7.5,10338
tt2191671,7.9,123280
tt2192570,8.3,13780
tt2193021,7.5,454124
tt21932906,8.1,14317
tt21932916,7.9,13117
tt21932924,8.4,12979
tt21940010,7.3,24495
tt2194499,7.8,412526
tt21946032,7.3,10645
tt21975436,8.3,20898
tt2199711,7.9,41396
tt22014226,8.1,55686
tt22022452,7.5,218368
tt2203308,7.1,34695
tt2205697,7.2,93894
tt22074164,8.2,50727
tt22091076,7.6,28321
tt2209418,7.9,179277
tt2210479,7.5,15129
tt2211129,7.5,35826
tt2213054,7.8,39432
tt2215842,7.8,16446
tt2216240,7.1,17782
tt22185582,8.5,14235
tt2218988,8.2,17701
tt22207786,7.1,15191
tt2222352,7.2,10970
tt2222394,7.3,11017
tt2224317,7.4,17590
tt22248376,8.9,41486
tt2226342,7.8,26493
tt22297578,8.1,13303
tt22297828,7.2,55217
tt2229842,7.2,14883
tt2230051,7.5,15355
tt2234003,7.4,66334
tt2234222,8.3,120346
tt22352854,7.4,14882
tt2235759,8.1,59411
tt2235994,9.3,10239
tt22373148,8.0,14885
tt22375054,7.1,51978
tt2243973,8.5,292198
tt22444570,7.2,19171
tt2244495,8.5,23208
tt2245084,7.8,529198
tt2245988,7.4,12759
tt2246565,7.4,10828
tt22488728,8.0,16917
tt2249007,8.3,96770
tt2249364,8.3,134226
tt2250192,7.5,57683
tt2250912,7.4,757410
tt22531848,7.8,10756
tt2253598,8.5,14979
tt2253600,8.0,14432
tt2253602,9.3,20293
tt2253604,8.1,13460
tt2253606,8.5,13778
tt2253608,8.9,15457
tt2253610,8.0,13624
tt22543326,7.4,10568
tt2258281,7.5,13510
tt2258337,7.7,28820
tt2258858,7.5,21956
